1.635762313479830937e+03,2.566077434230830678e-01,3.444729100122542187e-01,2.654773171815989485e+02,3.194549642975968709e+03,1.801612663959330973e+02,2.734216965558604784e+02,2.519584828369720810e+02
1.446710771267327800e+03,2.766998358857652440e-01,1.088900872483659910e-01,2.552534525679957085e+02,3.087449139176686003e+03,6.202544758898658728e+01,1.111813236279053427e+02,2.432775829283132509e+02
1.782241928050919796e+03,3.337808234540147745e-01,9.803128914323025356e+00,4.021038647573742537e+02,3.555828935134637049e+03,9.074891222923746682e+03,6.357593434601433728e+03,3.764467758577425229e+02
1.042417839121829957e+03,2.641280844798035710e-01,5.361901920883308748e+00,1.079253491807395164e+02,1.734121865832906678e+03,1.442337700747492363e+03,8.901138274210188683e+02,9.394886944865393730e+01
1.120175068171996372e+03,3.378568608187186295e-01,2.617248720138868556e+00,4.383400590669585739e+01,1.948214185255590110e+03,9.575833713164778374e+02,5.831942549294973333e+02,3.798889094704097147e+01
1.480724966238908792e+03,1.754352424185897652e-01,3.470328772569259534e+00,1.743099974356361486e+02,2.654999589376844142e+03,7.196213571308650216e+02,1.745642632007307839e+03,1.675194637117048728e+02
1.131822045696734449e+03,4.026084845832977877e-01,4.943459504307968544e+00,2.167049679242021796e+02,2.323962833726532608e+03,2.009305778054501388e+03,1.515515170641805980e+03,2.068124502808124987e+02
8.381104925512707950e+02,2.917181531580321230e-01,1.129459711647445630e+00,4.380730373809114298e+01,1.431916383878978877e+03,2.690709015802744375e+02,1.430577318744465742e+02,3.756176869213666691e+01
1.549270572481692398e+03,2.614928324951991123e-01,9.178814122843979018e-01,1.064401422743161731e+02,2.748338058638039911e+03,4.855568405904689939e+02,5.464748817475688156e+02,9.379676480887268042e+01
1.397411403563297654e+03,3.899553109794979266e-01,2.452578327062257535e-01,1.788633630681327418e+02,3.067669804893893797e+03,2.425498215387664800e+02,1.616129178572325884e+02,1.651432611328772282e+02
9.664271542604549268e+02,1.624640570307167020e-01,7.426789571152870195e+00,1.724188852991977114e+02,1.837092306627023163e+03,7.124943425772428327e+02,1.597109106272454483e+03,1.684591238859820521e+02
1.533470867910239804e+03,1.897486069056642244e-01,1.307747896791643383e+00,1.634043318100906106e+02,3.070715339183846936e+03,4.334166752848810802e+02,1.090397000258070420e+03,1.583547500412871898e+02
1.205840213145621192e+03,3.698845368701474401e-01,2.228599147430754712e+00,1.864533479156090436e+02,2.600860059326201281e+03,1.268965140521973808e+03,1.009916290646722359e+03,1.769168340319299944e+02
1.735378673815015645e+03,2.674428693929261636e-01,8.150437667165750355e+00,1.450351298616850784e+02,2.824768952688243189e+03,6.180599129807505051e+03,2.748232559602365200e+03,1.097560523682489872e+02
1.334818214428733882e+03,4.217709320757712099e-01,2.221556270727949478e+00,3.976292769093870447e+02,2.810186738346999391e+03,2.530174232189824124e+03,8.411991806366195306e+02,3.485651562169654198e+02
1.307080345922207698e+03,4.185187159443007898e-01,4.934872881640808284e-01,2.596286102313756601e+02,2.711964834869703736e+03,5.406519718166699704e+02,1.743427817125627541e+02,2.133016390380260532e+02
6.880958860837343991e+02,3.686328290614854786e-01,1.263519725342307165e+00,2.805131065591112929e+02,1.650075817448628641e+03,2.453582419734863436e+02,2.368740407763327482e+02,2.762481361048194231e+02
1.439813012404926667e+03,3.901317392297030118e-01,7.961459754709077075e+00,2.672454094787037775e+02,2.755550105313694985e+03,7.917188689343560327e+03,2.066459570002457440e+03,2.110728498564607207e+02
1.154074232655701735e+03,3.721963596157168985e-01,1.613700712081470867e-01,7.203713582999034770e+01,2.385788595375170189e+03,8.831601160776698123e+01,7.882544516987454131e+01,6.534085590277679501e+01
1.535851554661358705e+03,1.823122175862186556e-01,9.058104142336927123e-02,4.326285901353405450e+01,2.848574692474460335e+03,3.721439081071483201e+01,1.026101164774676420e+02,3.919308584458467237e+01
1.191846624779726653e+03,-3.403950917820514066e-01,2.819847700742254548e-01,2.372070696002246137e+01,1.678085759030067948e+03,-5.344396395904179542e+01,1.707154470520750635e+02,2.304869767626211186e+01
1.175697033799572637e+03,2.209345862382025016e-01,2.286376107181566475e+00,1.472730434316864603e+02,2.276285453843937375e+03,5.255363207009218058e+02,8.671128878468944094e+02,1.419413781399071297e+02
1.709949941301073977e+03,2.293403282965526813e-01,1.867807232570602771e+00,6.752343429847309153e+01,2.710328945108669359e+03,1.061822838047822188e+03,8.254387644047549202e+02,5.365693449065276610e+01
8.827247014491023265e+02,3.075568551718121380e-01,3.121304860552029936e-01,1.396457905205487293e+02,2.180513979265198486e+03,6.930225277403773987e+01,1.496037921308997909e+02,1.381337103616561990e+02
1.110569353954310827e+03,3.747489540304447808e-01,4.125116147444571890e-01,1.487232776973239936e+02,2.155218700111583530e+03,2.531663457395607963e+02,9.914472520093596586e+01,1.256319390369853721e+02
1.174070802964687346e+03,4.284433232037794803e-01,5.793570087399223745e+00,2.332088890093559144e+02,2.452128093602643730e+03,5.128737533929770507e+03,1.478038684883565566e+03,1.997936550319863613e+02
1.291161429608543813e+03,3.557385777649588743e-01,1.060002679786171464e+00,1.277512911429813585e+02,2.406053330345622726e+03,8.499127158119746355e+02,2.819535656999003663e+02,9.831885409220755889e+01
1.363797441758663126e+03,3.689562098575735472e-01,2.493640080882657095e+00,9.691076209443136236e+01,2.680533978062404458e+03,1.969272065741260576e+03,9.841892399534006017e+02,8.382194818337080733e+01
1.025632805275184182e+03,3.290253057398771497e-01,3.934002527332681964e+00,1.121090518521963588e+02,2.084282047957862687e+03,9.223045413046850172e+02,1.202375774666490997e+03,1.090360305175152149e+02
1.188336405853564884e+03,3.392519954387346326e-01,4.382159609320949167e-01,1.119483223011343682e+02,2.432919690753912619e+03,2.465273740336178037e+02,1.990386121130247261e+02,1.027451155669055254e+02
1.292123514935485218e+03,1.159936224493822859e-01,3.709078418245920772e-01,1.541628895156051549e+01,2.004499766888982549e+03,4.214529299445644028e+01,1.810741973929650896e+02,1.424843108194799335e+01
7.989825613385766019e+02,4.176051648552525086e-01,1.194924848818601948e+00,4.157099624462881593e+01,1.618947547533954548e+03,2.977750195557329107e+02,2.257000638380969804e+02,3.946083361154728664e+01
1.564741802572026018e+03,3.439970295438299908e-01,1.892342842482880538e+00,3.658228421663142171e+02,3.228103223024010276e+03,1.792299119046796022e+03,1.417790617699630957e+03,3.351601090729595853e+02
1.262439485422560892e+03,3.262654961847166746e-01,3.551871766168868128e+00,2.492830887476852126e+02,2.353596942453948486e+03,1.966048306010844271e+03,1.061745893135936740e+03,2.196751793720844432e+02
1.538682052398590031e+03,2.112136204543636209e-01,7.668560183035946221e-01,9.677062837422461428e+01,2.956974365700101316e+03,2.921292624509588336e+02,6.085092108273358917e+02,9.196925301926162888e+01
7.751614128499159051e+02,4.675254357136481298e-01,1.342593077821608638e+00,5.554935282383573849e+02,1.813099053323317094e+03,6.507552386964031257e+02,1.928564231176478359e+02,5.250203779481513493e+02
